lambda,f1,f2,f3
8.573282756761618e-08,0.0015392481059883934,0.2706228505805862,0.5113796210962172
1.0857317858358695e-07,0.002652170942858839,0.1241511574203509,0.34167232963223737
1.0762929900482767e-07,0.0014938715743525726,0.2756535476706134,0.5239149215800831
0.006077113585664059,0.4523993613001208,2.9381476113695566e-06,0.0008020257923345795
1.747357907506071e-07,0.0030226493434623173,0.09418289088884965,0.30002005698245265
0.0208165837204949,0.7365659078469237,5.286790412976097e-07,0.0004337675912214338
8.369078264224187e-08,0.0014243603760561705,0.29574368048992106,0.5352351431202059
0.005276654570354901,0.41861469710934507,3.464881130961861e-06,0.0008357308063306854
0.0004580983653014498,0.08044226783667754,2.1188374457567145e-05,0.0008771405744839002
0.008012223753677147,0.5199801025359843,2.0767153096911144e-06,0.000724848306202431
4.329543845371122e-07,0.0072082336163561515,0.013907417618861904,0.1114993833296687
1.9131074949143777e-07,0.002998702561305834,0.0952620099341351,0.30188764318176786
1.6103916774121343e-07,0.002132814496139799,0.1698908852304551,0.41065725767912253
0.03162858547530812,0.8094817212643213,2.5299103690934984e-07,0.00031141256722212957
0.10714791968067974,0.9351430996902731,2.6253533090259e-08,0.00010553179238876203
0.004116187170476682,0.3615959428888371,4.635544199866891e-06,0.0008874813966553727
0.00709347571795498,0.49008089524810283,2.426782385745253e-06,0.0007584726237488526
0.0006216190951697294,0.09659836440638706,1.94362355947784e-05,0.0008501654696840772
1.0252979716223996e-07,0.0016724858953473527,0.24102192270288966,0.486072408229728
8.828672919498026e-08,0.00147295329609575,0.2835266252832787,0.5255899426835015
0.08738505468547163,0.9216035544698079,4.0130938803389294e-08,0.00012986883068734549
0.08303810456198418,0.9178232151576057,4.267691210481894e-08,0.0001337426116508042
0.00169521117370238,0.1974885742369741,1.0428793325023815e-05,0.0008976726115306151
7.87776928807705e-08,0.001218160918462135,0.34880167358924175,0.5819247914304265
8.277321281454436e-08,0.002156119225956374,0.17813590849668165,0.4072398226245442
1.2256033628591047e-07,0.0017488384485955522,0.22577479217537652,0.4721452642455058
1.3847233076780183e-07,0.0018445244809988947,0.2098906020442778,0.4573271782706225
0.0006945929667431772,0.10388578672100059,1.818784194093592e-05,0.0008439234142986732
6.62318738224277e-08,0.00126461107910993,0.34414438040730233,0.5668763582191264
0.01239902478706446,0.6252486969303284,1.1291424232099428e-06,0.0005889857931877305
1.1801883900671969e-07,0.0017881948556826217,0.21942138793342397,0.46417068206119694
0.05078036320020943,0.8722128855670666,1.0647212686722039e-07,0.0002075845397178056
0.0013771659947421047,0.1695171751917387,1.1691985913880338e-05,0.0008765857954025887
0.09092037773459441,0.9244226249146552,3.5909016192545286e-08,0.00012296305636064718
7.644906399855112e-08,0.0020810886566763054,0.19031784748209726,0.41856231176589004
0.003191134210944127,0.3074955385079656,5.874431133074434e-06,0.0008984449555468986
0.18097437213339299,0.9605942183068638,1.1586697681644412e-08,7.072259584000938e-05
0.0019739846242826844,0.22056531194169954,8.938141832897494e-06,0.0008796317512213461
0.0015865934939961477,0.18814095999115862,1.0574873382118166e-05,0.0008811282773735827
0.01570226624279962,0.6784941019088336,7.90989994652399e-07,0.0005120848388856839
0.0010890940780134324,0.14263939427484623,1.363610103387916e-05,0.0008627840653249239
6.138384322446777e-08,0.0018519474051450276,0.23353019008502457,0.456407833929017
3.162965653382386e-07,0.008750418557300774,0.009003601258059336,0.09079936168606703
1.1010828466481583e-07,0.0016622576561306074,0.24189048043788938,0.48834218716045513
0.007015552230187667,0.4873745518628973,2.460782446955821e-06,0.0007617337149335621
0.0032739420369362754,0.3127072271246688,5.7360614900174445e-06,0.0008974796741592667
8.226501250955217e-08,0.001478049126311189,0.2846027112540113,0.5234581477962771
1.1991061262963796e-07,0.002473097125137343,0.13664307112274507,0.3600150963517851
1.1604423933697489e-07,0.0026143448713896672,0.12566159306288124,0.3442753745636064
0.003071241774596771,0.29980619342706155,6.092111496198776e-06,0.0009002186514781852
5.614306961482405e-07,0.006256438603243905,0.019704493506112877,0.12976102295193953
9.607596336094135e-08,0.0015474244314954504,0.2660460871771834,0.5108595047758764
0.0038222527423233694,0.3453378736887839,4.9177033017222256e-06,0.0008879500027964717
0.0035197479320012697,0.32772973694439306,5.339313058822631e-06,0.0008940119132437856
0.0064127620826255755,0.4654372735555155,2.7528885039474477e-06,0.0007876225042587458
1.4597055303500588e-07,0.0025871961579558246,0.12473845970031666,0.34659521884676403
3.3692855094954307e-07,0.004584623730029601,0.04014220910336028,0.1923227774048605
1.8337041174938094e-07,0.0021273684538212698,0.17163899290063328,0.41371255661172474
0.07748112710826784,0.9124524521898809,5.013581849817954e-08,0.00014466192901770625
0.006150053960346157,0.4552858565391459,2.8962695117319523e-06,0.0007988924727751119
0.03229338930125574,0.8126537786819731,2.397014364523697e-07,0.0003035921909044988
0.0012417126680437137,0.15705806353236615,1.2760673682429359e-05,0.0008790332375073896
0.0028070932354131825,0.2822479318741553,6.618048754393525e-06,0.0009016667432644786
0.013786483944857365,0.6496041508025019,9.653472474697548e-07,0.0005545878466745481
8.853756492367806e-08,0.0014754980338281861,0.2829047391396143,0.5250854456715
0.002770193477062954,0.2797203475286095,6.707726388902917e-06,0.0009023016133497528
6.612336511780991e-08,0.001193302916767808,0.3631793772995245,0.5834340621711268
8.187124490840887e-08,0.002145956429791896,0.17972952448897683,0.4087722885116491
1.1358404966241167e-07,0.0015380721982950554,0.2659595623793844,0.5147577289594729
0.010089720638639568,0.5762822675910239,1.5178220745405742e-06,0.0006554637671782625
0.00043113812142115597,0.07781457389102801,2.2517926596505658e-05,0.000905881826655496
0.021402838270014157,0.741919061656857,4.991205775431647e-07,0.00042270183912755465
1.0013908026756394e-07,0.0023247578126894585,0.15415711767644039,0.38192716755099365
0.038173068211196974,0.8368249821779531,1.784766548483526e-07,0.00026483204559504423
0.0020033550130348836,0.22291682381716937,8.845828403615708e-06,0.0008798303571236155
0.004153313586407981,0.3635862300689406,4.507877442334214e-06,0.0008781336563862676
0.047645036632405574,0.8649211908556681,1.2712834941632328e-07,0.00022621491083522238
6.593717033880434e-08,0.0012599372220848414,0.345594745831811,0.5678941720490699
0.008241523316443388,0.5269112953320749,1.9994890616953777e-06,0.000716621278486791
1.0280987217112397e-07,0.001698032511965989,0.23644622423305411,0.48116663476652377
1.442313974713198e-07,0.0019454705441518583,0.19464042429229347,0.4399762995579238
7.187487298819906e-08,0.0019810632681783293,0.20600235301093736,0.4336343349349086
1.4423749510212443e-07,0.0018759596414788624,0.2050842562938696,0.4525240332034937
1.3040056072242368e-05,0.031010322237326422,0.00013088826214759753,0.0049611652613630475
1.8182817627466497e-07,0.002976793287135216,0.09666838733138662,0.30421772546405307
1.9543198766198185e-07,0.002807708662828106,0.10738550484797517,0.32164352690436315
5.6438538391084176e-08,0.0017476193983795346,0.2559300445650353,0.4742305306273079
0.14040513469949256,0.9497598238013355,1.6176029298210312e-08,8.324291302334408e-05
0.037853199243406285,0.8356725920993916,1.8989535976053135e-07,0.00027307093195480216
0.29136301905005263,0.9751902606367524,4.476858894855841e-09,4.4115412528618125e-05
0.00037018376816325783,0.0710029320093196,3.925030869477978e-05,0.0012102815893020005
0.14534177690451783,0.9513820897830784,1.5311792574477566e-08,8.10410260957116e-05
7.015686013806722e-08,0.0019963193028428097,0.2052690691265767,0.43192472473371774
9.899284715617476e-08,0.002275421354678656,0.15941326664573902,0.38859203474401816
0.049814175010150556,0.8700446568305477,1.1034472674294116e-07,0.00021115830970314158
1.303691829948621e-06,0.0169826527017295,0.0011373665136846399,0.028099999186933067
0.001251969779308459,0.15801132892493663,1.2469036333639604e-05,0.0008717530911806214
0.005396043083469609,0.4239132792537051,3.376876899768516e-06,0.0008307389402263598
1.1227634662515337e-06,0.010413646565677935,0.005296037639787703,0.06243900062411276
0.003575240320819336,0.3310293013603234,5.261031798157416e-06,0.0008933901007494942
0.016543206583530264,0.6897336699547574,7.285590916215761e-07,0.0004950485910543261
0.012545694916227845,0.627976035481583,1.1104250421412616e-06,0.0005853305484183135
0.06814867389957883,0.901609960792878,6.183019345627794e-08,0.00016001793246475275
0.08002099311547803,0.9150044869675851,4.658383796259925e-08,0.0001395574763499011
0.02086731600425491,0.7370378499357325,5.023763423492933e-07,0.00042289133146110325
0.03488339426496144,0.8241389717153754,2.0906497611931263e-07,0.00028499557953440475
0.21901351607438282,0.9672296387711178,6.809604669471242e-09,5.4295643998422014e-05
0.005334585613233968,0.4211977336943992,3.421733445507145e-06,0.0008333145641385936
0.0017105020716194881,0.1987937635242425,9.99345521927668e-06,0.0008816520285761249
9.51206602320359e-08,0.0022806073319214183,0.1599977463043578,0.38852551647159783
8.858435362558185e-07,0.0069093688165887,0.01624169171656769,0.11313470225743555
0.0010148955958788927,0.13548969699035557,1.4747352203626959e-05,0.000872916547857815
0.021515266154546093,0.7429160024173541,4.7776873205162e-07,0.00041375547581113526
9.569075032290842e-06,0.028952122685225512,0.00015876890692605844,0.006214491327465898
0.16192704791356588,0.9561519411262659,1.1837340149021203e-08,7.135210271660465e-05
1.5939036234174827e-07,0.0019521247604113224,0.19422516655505687,0.44104065500191825
0.003234035664792895,0.3102090725156212,5.79603372596568e-06,0.0008973855987005006
8.534831189181703e-08,0.0015351534349897094,0.2715876859937143,0.5121627863395113
0.04836423571414041,0.8666802200697318,1.2480309666319542e-07,0.00022427117755537625
0.48539017343311514,0.9849495185249098,2.3356996863161654e-09,3.200860801180417e-05
0.001067155102158313,0.14053033722789088,1.4302445975645377e-05,0.0008766712969106554
1.6451544621465887e-06,0.020738017345975912,0.0004735412070668714,0.017394994543971226
0.0007253671010600288,0.10695137801922944,1.8004312652746733e-05,0.0008520709911886059
1.3018053183708533e-07,0.0014246317765443943,0.29201788792500205,0.5468098235241421
2.0953904344384117e-06,0.021473953001754215,0.00041375846246265245,0.015648218459739467
0.0010358141954750332,0.13751880004904007,1.4314730281849995e-05,0.000866805041738842
1.558725756441497e-07,0.0017856377632438133,0.22058031400693168,0.4723430496391081
0.06671416572712112,0.8997222475428357,6.89504644408401e-08,0.0001688592573513227
9.662878728473662e-08,0.001552380700839688,0.264934676868785,0.5098820414399011
0.016416272560851583,0.6880944287734262,7.369498036011731e-07,0.0004973506038808128
0.0015083648096108288,0.18127658401167318,1.095974199480204e-05,0.0008795527822661764
0.015696302029672995,0.6784218275429379,8.158544064692104e-07,0.0005200657528658605
0.19063590837677474,0.9625190136829461,9.037668983908897e-09,6.247617856070434e-05
0.0003887417379584194,0.0697839646122567,8.195038324143308e-05,0.0017471685502684305
0.15893987147725158,0.9553629541631826,1.287454450466491e-08,7.440541021400078e-05
0.20726149785429335,0.9654382674168641,8.731117145577827e-09,6.145942396827655e-05
4.924874363886868e-07,0.01857432181912631,0.0008226514339597982,0.026379370698454987
6.656661943794549e-06,0.027552607408564023,0.00014609773506520202,0.006664626505405821
1.7250715209698322e-05,0.027164792350008637,0.0004273207192376055,0.008392597142062622
3.0958740648390495e-06,0.012116174294810603,0.004651966104883112,0.048825521158503055
9.60229626508977e-07,0.016346070391086234,0.0013189196224720379,0.031530410580399675
5.164055349299973e-06,0.014548777438944126,0.0033621816253720086,0.035336985731874083
3.187926154070803e-06,0.015389708854752174,0.0018897287791785917,0.030625459409629633
8.129220816586347e-07,0.016062080602273723,0.0014216625049730293,0.03333396896420509
